Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2018-12-14,52.19115447998047,53.18415134992261,52.075031300119655,52.603539236708976,36358000
2018-12-17,50.89793014526367,52.72065637642869,50.45031201389184,51.95791813973228,49932000
2018-12-18,51.77927017211914,52.587165091175336,51.13761491426649,51.31229755726115,43640000
2018-12-19,51.38475036621094,53.38215927998337,50.58926243191868,51.97181401022016,58264000
2018-12-20,50.79520797729492,51.97926242167568,50.015102911737074,50.91529898932836,53674000
2018-12-21,49.190834045410156,51.49442816972216,48.69160764519135,51.215041149205035,104656000
2018-12-24,48.86429214477539,50.226497141724,48.516418596920985,48.846921562533424,36360000
2018-12-26,51.99960708618164,52.02938090270089,49.26030238369198,49.525302223421406,46318000
2018-12-27,52.250213623046875,52.27204800815776,49.9724219454336,50.92522574682431,45996000
2018-12-28,51.94154357910156,52.812461786743754,51.70929720929407,52.57773552759089,34398000
2018-12-31,51.85619354248047,52.75093389414254,51.26466227780044,52.49486542452971,33110000
2019-01-02,52.33854675292969,52.64175582636701,50.87956913081294,50.97484988928361,31868000
2019-01-03,50.88899612426758,52.91320299775853,50.73515968820897,52.13954944438551,41960000
2019-01-04,53.4992790222168,53.595055765625496,51.4542295539509,51.73709219682585,46022000
2019-01-07,53.392581939697266,53.72903666857893,52.73355986232169,53.643187063810046,47446000
2019-01-08,53.861534118652344,54.257540234788266,53.0169141615016,53.89279586635476,35414000
2019-01-09,53.67692947387695,54.17268393766972,53.315656941289234,53.991553586577936,26998000
2019-01-10,53.536991119384766,53.585623453477346,52.83479624922909,53.34394971663049,26598000
2019-01-11,52.82437515258789,53.26603778530063,52.42538933503741,53.09383880488812,30864000
2019-01-14,52.18123245239258,52.525630391786336,52.03434349791982,52.27204561995665,28490000
2019-01-15,53.91810989379883,54.0054512176976,52.326634285051185,52.50379682218738,37518000
2019-01-16,54.066986083984375,54.70466978962712,53.99255153834507,54.09130414535982,38280000
2019-01-17,54.54388427734375,54.62229042996936,53.75682795333171,53.99155800550626,24896000
2019-01-18,54.94982147216797,55.48080937448327,54.55182758786823,55.01383669853536,44892000
2019-01-22,53.52706527709961,54.53644084839105,53.142966373841496,54.38905212286188,39632000
2019-01-23,53.813899993896484,54.23769606213636,52.97821511282939,53.93547894010025,25194000
2019-01-24,53.79355239868164,53.99205334645868,53.09979293026308,53.71961004788179,29114000
2019-01-25,54.66248321533203,54.75428833604682,54.18062370038267,54.301210680536336,23260000
2019-01-28,53.58810043334961,54.25853375284251,53.32756819323923,54.09477398388179,29334000
2019-01-29,53.101776123046875,53.82977698563833,52.9012912664719,53.64665892673506,19704000
2019-01-30,54.4878044128418,54.5637306703706,53.428308652364905,53.46403798777427,29452000
2019-01-31,55.87234115600586,55.96067443398866,54.84808251474567,55.19496034233582,40232000
2019-02-01,55.511573791503906,56.2946585428665,55.29471407739513,55.693696121679096,33116000
2019-02-04,56.64302444458008,56.688680914731925,55.45649005944876,55.530928392615316,78408000
2019-02-05,57.16160202026367,57.20626653202553,55.75870397938561,56.057941442436395,82296000
